Destination,Budget,Climate,Travel_Type,Best_Season,Duration_Days,Avg_Temperature,Avg_Cost,Rating,Crowd_Level,Accommodation_Type,Family_Friendly,Travel_Method
Goa,Low,Warm,Beach,Winter,8,30°C,₹19533,3.47,Medium,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,2,29°C,₹18006,1.73,High,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,7,32°C,₹20573,1.74,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,8,29°C,₹18308,3.48,Low,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,8,31°C,₹24562,2.64,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,4,28°C,₹9011,2.17,Low,Resort,No,Train
Goa,Low,Warm,Beach,Winter,9,32°C,₹24230,3.04,High,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,7,31°C,₹15161,1.41,Medium,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,8,30°C,₹10850,4.46,High,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,3,32°C,₹22030,3.46,High,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,9,32°C,₹17210,1.67,High,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,1,29°C,₹21487,4.97,Low,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,8,29°C,₹20868,1.57,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,9,28°C,₹21200,4.0,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,6,28°C,₹23022,4.4,Low,Resort,No,Train
Goa,Low,Warm,Beach,Winter,5,30°C,₹18579,2.35,High,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,8,28°C,₹11262,1.07,Low,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,5,29°C,₹12322,1.64,Medium,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,1,30°C,₹13423,2.59,High,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,4,28°C,₹8035,2.91,Low,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,7,30°C,₹11951,3.78,Medium,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,6,28°C,₹11381,2.47,Low,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,3,28°C,₹8277,2.76,High,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,2,29°C,₹10840,1.56,Medium,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,5,29°C,₹16119,3.58,High,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,9,29°C,₹24965,1.75,Low,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,4,31°C,₹11694,3.0,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,6,31°C,₹21790,3.19,Low,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,4,28°C,₹16591,1.16,High,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,2,31°C,₹21181,3.56,Medium,Hotel,Yes,
Goa,Low,Warm,Beach,Winter,3,32°C,₹14658,3.15,High,Resort,No,Train
Goa,Low,Warm,Beach,Winter,4,29°C,₹9897,1.34,High,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,2,30°C,₹13755,1.05,Medium,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,5,32°C,₹24948,1.67,Low,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,9,31°C,₹16912,1.26,High,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,3,28°C,₹24371,2.47,Low,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,4,28°C,₹8402,1.18,Low,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,4,32°C,₹21741,2.29,Low,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,1,28°C,₹24450,1.72,Medium,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,2,30°C,₹18724,3.21,Medium,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,8,32°C,₹15948,2.47,Low,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,4,31°C,₹8783,3.17,High,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,4,30°C,₹11406,3.12,Low,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,1,30°C,₹11048,4.69,High,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,9,32°C,₹11131,1.53,Medium,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,5,29°C,₹17557,4.4,Medium,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,4,29°C,₹10447,1.54,Low,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,7,31°C,₹18290,1.48,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,2,30°C,₹11929,1.63,Medium,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,6,28°C,₹16133,2.58,Low,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,9,31°C,₹22817,3.99,Low,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,1,28°C,₹8391,4.32,Medium,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,2,28°C,₹16481,1.09,Low,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,1,30°C,₹12014,4.77,High,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,7,31°C,₹8966,3.73,Low,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,3,30°C,₹22614,1.14,Medium,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,5,28°C,₹10874,2.53,High,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,8,31°C,₹19767,3.18,Medium,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,6,29°C,₹8854,3.39,Medium,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,3,32°C,₹15627,1.4,Low,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,3,30°C,₹13692,1.95,High,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,4,32°C,₹12656,4.35,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,4,28°C,₹9840,3.41,Medium,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,3,29°C,₹19165,4.68,Low,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,2,28°C,₹19956,2.49,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,7,29°C,₹13161,4.17,High,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,7,29°C,₹13745,2.23,High,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,1,32°C,₹20831,1.73,Medium,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,4,30°C,₹10549,2.39,High,Resort,No,Train
Goa,Low,Warm,Beach,Winter,5,31°C,₹8373,1.84,Low,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,8,28°C,₹20646,3.93,Medium,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,2,32°C,₹20299,4.32,Low,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,6,30°C,₹8657,2.04,Low,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,9,29°C,₹10457,4.77,High,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,7,31°C,₹13406,1.63,Low,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,5,32°C,₹16692,2.19,High,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,6,29°C,₹9786,1.02,Low,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,3,28°C,₹215195,3.55,Medium,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,5,31°C,₹24026,1.36,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,1,29°C,₹22607,2.05,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,2,29°C,₹11168,3.67,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,4,32°C,₹23559,2.91,High,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,3,28°C,₹22714,4.8,Low,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,7,31°C,₹10567,1.81,High,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,9,28°C,₹20717,2.59,Low,Hotel,No,Train
Goa,,Warm,Beach,Winter,3,28°C,₹21580,1.59,Medium,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,7,31°C,₹259481,3.62,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,1,29°C,₹21163,2.58,High,Resort,No,Train
Goa,Low,Warm,Beach,Winter,1,30°C,₹20204,2.35,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,5,29°C,₹12403,4.9,High,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,4,32°C,₹10925,2.77,Low,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,9,,₹18194,2.61,Low,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,8,29°C,₹9083,1.2,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,2,32°C,₹21007,3.72,High,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,9,29°C,₹23551,2.4,Medium,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,3,31°C,₹9626,4.42,High,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,9,30°C,₹21418,1.08,High,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,4,32°C,₹8277,2.01,Medium,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,4,31°C,₹16257,2.87,High,Resort,No,Train
Goa,Low,Warm,Beach,Winter,5,32°C,₹17262,3.74,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,5,30°C,₹16557,1.75,High,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,8,29°C,₹8834,4.99,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,6,32°C,₹14223,3.91,High,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,5,29°C,₹13935,1.39,High,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,6,28°C,₹15282,1.89,Medium,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,8,32°C,₹17635,4.4,Medium,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,7,32°C,₹11926,3.12,Low,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,8,30°C,₹21408,1.57,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,1,30°C,₹9900,2.81,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,7,29°C,₹22211,2.61,Low,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,6,30°C,,4.03,High,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,5,29°C,₹19283,1.52,Low,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,8,30°C,₹17529,3.91,Medium,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,3,30°C,₹14174,4.79,Low,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,9,29°C,₹8718,1.68,High,Resort,,Train
Goa,Low,Warm,Beach,Winter,1,32°C,₹9592,3.65,Medium,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,9,31°C,₹12049,2.01,Medium,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,3,28°C,₹16846,2.68,Low,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,4,31°C,₹14509,4.11,Medium,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,4,28°C,₹24264,3.75,Low,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,8,28°C,₹11618,1.6,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,5,31°C,₹17700,2.86,Medium,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,2,30°C,₹21959,1.38,High,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,8,30°C,₹19715,4.82,Medium,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,7,28°C,₹21132,4.85,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,1,28°C,₹12342,4.93,High,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,3,32°C,₹22357,3.45,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,8,28°C,₹21476,1.18,High,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,7,30°C,₹11120,3.65,High,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,1,29°C,₹9788,3.57,Low,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,4,31°C,₹18506,2.32,High,Resort,No,Train
Goa,Low,Warm,Beach,Winter,2,31°C,₹15700,2.84,Medium,Resort,No,Train
Goa,,Warm,Beach,Winter,1,28°C,₹24297,1.41,Low,Resort,No,Train
Goa,Low,Warm,Beach,Winter,8,32°C,₹14778,4.8,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,6,32°C,₹23503,3.86,Low,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,9,30°C,₹17567,3.09,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,5,31°C,₹11504,3.44,Low,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,2,29°C,₹19073,4.03,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,9,31°C,₹8142,3.94,High,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,7,29°C,₹11393,3.63,High,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,6,30°C,₹21037,4.88,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,9,32°C,₹18286,3.53,High,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,9,29°C,₹13826,3.17,High,Resort,No,Train
Goa,Low,Warm,Beach,Winter,9,32°C,₹21679,2.14,Low,Resort,No,Train
Goa,Low,Warm,Beach,Winter,1,29°C,₹9738,1.8,Low,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,9,30°C,₹14684,1.13,High,Resort,No,Train
Goa,Low,Warm,Beach,Winter,5,29°C,₹24741,3.77,Medium,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,1,32°C,₹9762,3.97,High,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,4,32°C,₹14437,2.18,Low,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,7,31°C,₹9331,2.12,High,Resort,No,Train
Goa,Low,Warm,Beach,Winter,8,28°C,₹18831,3.84,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,8,32°C,₹17868,4.16,High,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,9,29°C,₹10234,1.64,Low,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,6,30°C,₹18848,2.17,High,Resort,No,Train
Goa,Low,Warm,Beach,Winter,4,31°C,₹15875,4.84,Medium,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,1,32°C,₹17267,4.65,Low,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,9,29°C,₹18496,1.33,High,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,7,29°C,₹14985,4.34,High,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,6,28°C,₹23047,1.15,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,5,32°C,₹15459,2.63,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,9,31°C,₹11876,1.02,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,2,30°C,₹17874,2.13,High,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,9,31°C,₹13122,1.88,Medium,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,2,28°C,₹12632,1.17,Low,Resort,No,Train
Goa,Low,Warm,Beach,Winter,9,29°C,₹21521,1.57,Low,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,9,29°C,₹9782,2.85,Medium,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,6,29°C,₹23964,2.43,High,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,8,29°C,₹18413,2.8,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,6,29°C,₹8158,1.98,Medium,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,8,30°C,₹23727,2.78,Low,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,9,30°C,₹12587,1.79,High,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,4,32°C,₹21275,4.63,Medium,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,3,29°C,₹17535,2.86,High,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,9,29°C,₹13434,1.56,High,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,4,30°C,₹9324,4.05,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,9,28°C,₹14775,4.63,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,2,28°C,₹18619,3.81,Medium,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,9,30°C,₹10550,2.01,Medium,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,9,31°C,₹8216,4.53,Low,Resort,No,Train
Goa,Low,Warm,Beach,Winter,3,29°C,₹241531,1.63,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,8,31°C,₹23689,1.84,Low,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,3,29°C,₹13279,3.52,Low,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,7,29°C,₹24929,3.4,Low,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,8,32°C,₹23447,1.68,High,Resort,No,Train
Goa,Low,Warm,Beach,Winter,8,29°C,₹19228,3.39,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,4,28°C,₹8542,3.09,Low,Resort,No,Train
Goa,Low,Warm,Beach,Winter,9,32°C,₹9279,3.01,High,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,7,32°C,₹8039,3.09,Low,Resort,No,Train
Goa,,Warm,Beach,Winter,2,31°C,₹19485,2.7,Low,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,5,32°C,₹21390,1.76,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,6,30°C,₹21397,1.43,High,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,5,32°C,₹19981,4.97,High,Resort,No,Train
Goa,Low,Warm,Beach,Winter,9,29°C,₹20131,3.22,High,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,4,29°C,₹11902,2.79,High,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,3,30°C,₹9705,2.56,Medium,Resort,No,
Goa,Low,Warm,Beach,Winter,5,28°C,₹10099,1.89,Medium,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,3,32°C,₹9882,3.56,High,Resort,No,Train
Goa,Low,Warm,Beach,Winter,9,29°C,₹9101,3.06,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,2,28°C,₹13159,4.99,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,2,32°C,₹8503,4.68,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,8,32°C,₹14374,4.72,Medium,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,9,32°C,₹10371,2.18,High,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,4,31°C,₹23847,4.03,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,7,30°C,₹10213,3.53,Medium,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,5,32°C,₹8318,1.99,Low,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,6,31°C,₹18284,1.87,Medium,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,5,29°C,₹15931,1.83,Low,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,8,28°C,₹10571,3.46,High,Hotel,No,Flight
Goa,,Warm,Beach,Winter,8,31°C,₹17002,1.73,High,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,8,28°C,₹21866,4.76,High,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,9,31°C,₹11944,2.84,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,5,30°C,₹19848,1.75,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,8,30°C,₹14026,2.7,Medium,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,3,31°C,₹13894,4.92,Low,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,3,31°C,₹14424,4.2,Low,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,9,31°C,₹12406,3.14,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,3,-7°C,₹11243,1.24,Medium,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,6,30°C,₹19828,3.24,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,9,30°C,₹14519,1.7,High,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,7,31°C,₹10569,3.45,High,Resort,No,Train
Goa,Low,Warm,Beach,Winter,2,31°C,₹21263,1.32,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,5,30°C,₹20958,4.55,Low,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,4,28°C,₹12097,3.65,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,8,28°C,₹10090,3.19,Low,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,2,32°C,₹13088,3.62,Low,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,3,31°C,₹12142,3.11,High,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,8,30°C,₹23602,4.9,High,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,7,32°C,₹22960,3.09,High,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,5,28°C,₹22478,2.46,Low,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,6,32°C,₹12466,2.15,Medium,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,4,31°C,₹17598,4.19,High,Resort,No,Train
Goa,Low,Warm,Beach,Winter,3,31°C,₹16188,3.86,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,9,31°C,₹15849,4.06,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,3,28°C,₹13977,2.16,High,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,1,29°C,₹18506,1.61,Medium,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,1,29°C,₹22366,1.93,Low,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,8,31°C,₹18209,4.99,Low,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,7,28°C,₹16732,1.29,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,4,28°C,₹11996,2.54,Low,Resort,No,Train
Goa,Low,Warm,Beach,Winter,8,28°C,₹14830,2.56,High,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,5,32°C,₹12002,2.92,Low,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,7,28°C,₹15732,2.3,Medium,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,8,28°C,₹9376,3.75,Low,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,6,31°C,₹10995,4.72,High,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,3,32°C,₹11519,2.95,High,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,6,28°C,₹20378,3.9,High,Resort,No,Train
Goa,Low,Warm,Beach,Winter,9,32°C,₹17657,3.79,Medium,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,2,30°C,₹13254,3.12,High,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,9,31°C,₹8023,2.52,High,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,9,30°C,₹10075,4.28,High,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,6,30°C,₹21428,1.44,Low,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,8,29°C,₹11507,1.77,High,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,4,28°C,₹20004,3.42,High,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,1,28°C,₹23337,2.44,High,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,2,32°C,₹9332,4.34,Low,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,4,32°C,₹20626,1.77,High,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,8,32°C,₹19729,3.81,Low,Resort,No,Train
Goa,Low,Warm,Beach,Winter,3,32°C,₹19059,3.14,High,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,7,30°C,₹21511,4.3,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,8,30°C,₹22824,4.84,High,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,5,32°C,₹12426,1.03,Low,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,9,32°C,₹24753,3.28,Medium,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,5,29°C,₹12535,2.47,Medium,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,4,32°C,₹21100,3.94,Medium,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,1,32°C,₹17843,3.92,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,2,31°C,₹21648,4.48,Low,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,6,32°C,₹9349,3.16,Low,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,9,31°C,₹22601,1.36,Low,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,8,30°C,₹10704,3.29,Low,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,3,32°C,₹22237,4.05,Medium,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,4,32°C,₹16068,1.29,Low,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,6,31°C,₹19969,1.76,Low,Resort,No,Train
Goa,Low,Warm,Beach,Winter,3,32°C,₹22490,2.76,Low,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,4,28°C,₹9787,4.8,Medium,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,8,30°C,₹22747,1.09,High,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,3,32°C,₹23827,3.78,Medium,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,4,28°C,₹17306,4.16,High,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,5,28°C,₹20735,3.65,Medium,Resort,No,Train
Goa,Low,Warm,Beach,Winter,9,29°C,₹20474,4.91,High,Hotel,Yes,Flight
Goa,Low,Warm,Beach,Winter,9,29°C,₹14516,4.87,High,Resort,No,Flight
Goa,Low,Warm,Beach,Winter,7,30°C,₹24054,3.98,Medium,Hotel,No,Flight
Goa,Low,Warm,Beach,Winter,5,29°C,₹24425,4.25,High,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,6,29°C,₹12971,4.59,High,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,3,31°C,₹15876,2.71,High,Hotel,Yes,Train
Goa,Low,Warm,Beach,Winter,9,29°C,₹12540,3.74,High,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,3,31°C,₹12756,2.27,Low,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,7,30°C,₹21567,2.21,Low,Resort,Yes,Train
Goa,Low,Warm,Beach,Winter,5,29°C,₹8858,3.42,High,Resort,Yes,Flight
Goa,Low,Warm,Beach,Winter,8,30°C,₹10604,1.54,Medium,Hotel,No,Train
Goa,Low,Warm,Beach,Winter,3,31°C,₹12506,1.77,Medium,Hotel,No,Flight
